PlanName,fy,ActLiabilities_GASB,InvestmentReturnAssumption_GASB,InvestmentReturn_1yr
"Wichita ERS",2001,353158.000,0.07750,-0.04420
"Wichita ERS",2002,370399.000,0.07750,-0.11600
"Wichita ERS",2003,387037.000,0.07750,0.22800
"Wichita ERS",2004,413159.000,0.07750,0.10000
"Wichita ERS",2005,433297.000,0.07750,0.08960
"Wichita ERS",2006,459062.000,0.07750,0.15330
"Wichita ERS",2007,483387.000,0.07750,0.11060
"Wichita ERS",2008,512374.000,0.07750,-0.28050
"Wichita ERS",2009,529271.000,0.07750,0.21960
"Wichita ERS",2010,540436.000,0.07750,0.13640
"Wichita ERS",2011,555174.000,0.07750,0.00790
"Wichita ERS",2012,571805.000,0.07750,0.13780
"Wichita ERS",2013,582386.000,0.07750,0.20220
"Wichita ERS",2014,590115.000,0.07750,0.05590
"Wichita ERS",2015,605855.000,0.07750,0.00210
"Wichita ERS",2016,620218.940,0.07900,0.07300
"Wichita ERS",2017,634907.000,0.07500,0.17760
"Wichita ERS",2018,658709.000,0.07500,-0.06040
"Wichita ERS",2019,675257.060,0.07500,0.19770
"Wichita ERS",2020,686221.060,0.07500,0.14220
"New Orleans ERS",2001,301213.000,,-0.03432
"New Orleans ERS",2002,343572.000,,-0.06749
"New Orleans ERS",2003,386747.000,0.07000,0.21301
"New Orleans ERS",2004,418857.000,0.07500,0.10181
"New Orleans ERS",2005,391571.000,0.07750,0.04318
"New Orleans ERS",2006,378794.000,0.07750,0.11039
"New Orleans ERS",2007,423794.000,0.07750,0.08620
"New Orleans ERS",2008,450943.000,0.07750,-0.30180
"New Orleans ERS",2009,478552.000,0.07750,0.23130
"New Orleans ERS",2010,485221.000,0.07750,0.14110
"New Orleans ERS",2011,507173.000,0.07500,-0.01300
"New Orleans ERS",2012,545395.000,0.07500,0.11560
"New Orleans ERS",2013,544536.000,0.07500,0.15170
"New Orleans ERS",2014,540176.000,0.07500,0.04170
"New Orleans ERS",2015,562686.380,0.07500,-0.03690
"New Orleans ERS",2016,609079.630,0.07500,0.09260
"New Orleans ERS",2017,629766.440,0.07500,0.15530
"New Orleans ERS",2018,658352.630,0.07500,-0.04320
"New Orleans ERS",2019,723145.440,0.07250,0.05030
"New Orleans ERS",2020,746340.310,0.07250,
"Charlotte Firefighters' RS",2001,254767.000,0.07750,-0.05340
"Charlotte Firefighters' RS",2002,265712.000,0.07750,-0.04160
"Charlotte Firefighters' RS",2003,277843.000,0.07750,0.04070
"Charlotte Firefighters' RS",2004,292341.000,0.07750,0.18110
"Charlotte Firefighters' RS",2005,300345.000,0.07750,0.10540
"Charlotte Firefighters' RS",2006,316907.000,0.07750,0.10830
"Charlotte Firefighters' RS",2007,334816.000,0.07750,0.18710
"Charlotte Firefighters' RS",2008,361375.000,0.07750,-0.04490
"Charlotte Firefighters' RS",2009,376027.000,0.07750,-0.19230
"Charlotte Firefighters' RS",2010,395393.000,0.07750,0.10900
"Charlotte Firefighters' RS",2011,408999.000,0.07750,0.26220
"Charlotte Firefighters' RS",2012,431944.000,0.07750,0.01140
"Charlotte Firefighters' RS",2013,451579.000,0.07750,0.14820
"Charlotte Firefighters' RS",2014,478213.000,0.07750,0.18730
"Charlotte Firefighters' RS",2015,504486.000,0.07750,0.04870
"Charlotte Firefighters' RS",2016,564546.000,0.07500,0.01050
"Charlotte Firefighters' RS",2017,604169.000,0.07500,0.12880
"Charlotte Firefighters' RS",2018,626518.000,0.07500,0.09730
"Charlotte Firefighters' RS",2019,684387.000,0.07500,0.04610
"Charlotte Firefighters' RS",2020,758667.000,0.07250,0.03320
"Pittsburgh Police",2001,,,
"Pittsburgh Police",2002,323466.000,0.08750,-0.11776
"Pittsburgh Police",2003,338472.500,0.08750,0.24500
"Pittsburgh Police",2004,353479.000,0.08750,0.11100
"Pittsburgh Police",2005,353500.500,0.08750,0.07600
"Pittsburgh Police",2006,353522.000,0.08750,0.12100
"Pittsburgh Police",2007,370689.810,0.08750,0.11600
"Pittsburgh Police",2008,387857.630,0.08000,-0.27000
"Pittsburgh Police",2009,389055.810,0.08000,0.23300
"Pittsburgh Police",2010,390254.000,0.08000,0.05600
"Pittsburgh Police",2011,415137.940,0.08000,-0.02500
"Pittsburgh Police",2012,440021.910,0.07500,0.14100
"Pittsburgh Police",2013,444557.880,0.07500,0.17600
"Pittsburgh Police",2014,449093.880,0.07500,0.06480
"Pittsburgh Police",2015,466151.220,0.07500,0.00040
"Pittsburgh Police",2016,483208.560,0.07250,0.08430
"Pittsburgh Police",2017,482608.590,0.07250,0.14960
"Pittsburgh Police",2018,482008.630,0.07250,-0.05030
"Pittsburgh Police",2019,,0.07250,0.19340
"Pittsburgh Police",2020,,0.07250,0.02700
"Anchorage Police and Fire",2001,,0.08000,-0.05175
"Anchorage Police and Fire",2002,,0.08000,-0.08391
"Anchorage Police and Fire",2003,361878.000,0.08000,0.22693
"Anchorage Police and Fire",2004,370296.000,0.08000,0.11539
"Anchorage Police and Fire",2005,371119.000,0.08000,0.06595
"Anchorage Police and Fire",2006,374596.000,0.08000,0.13251
"Anchorage Police and Fire",2007,368990.000,0.08000,0.05198
"Anchorage Police and Fire",2008,372540.000,0.08000,-0.27120
"Anchorage Police and Fire",2009,378668.000,0.08000,0.20360
"Anchorage Police and Fire",2010,380000.000,0.08000,0.14580
"Anchorage Police and Fire",2011,392583.000,0.08000,-0.00330
"Anchorage Police and Fire",2012,388695.000,0.08000,0.13950
"Anchorage Police and Fire",2013,393780.000,0.07900,0.18210
"Anchorage Police and Fire",2014,400520.000,0.08000,0.05960
"Anchorage Police and Fire",2015,402000.000,0.07700,0.00920
"Anchorage Police and Fire",2016,395160.000,0.07700,0.08710
"Anchorage Police and Fire",2017,426970.000,0.06600,0.17120
"Anchorage Police and Fire",2018,422300.000,0.06600,-0.05010
"Anchorage Police and Fire",2019,436800.000,0.06500,0.19890
"Anchorage Police and Fire",2020,,0.06500,
"Sioux Falls ERS",2001,167764.000,0.08000,-0.01084
"Sioux Falls ERS",2002,176313.000,0.08000,-0.09849
"Sioux Falls ERS",2003,184883.000,0.08000,0.26376
"Sioux Falls ERS",2004,197268.000,0.08000,0.14293
"Sioux Falls ERS",2005,210941.000,0.08000,0.08583
"Sioux Falls ERS",2006,222364.000,0.08000,0.15541
"Sioux Falls ERS",2007,246148.000,0.08000,0.08053
"Sioux Falls ERS",2008,261167.450,0.07750,-0.27586
"Sioux Falls ERS",2009,283777.840,0.07750,0.18361
"Sioux Falls ERS",2010,289515.380,0.07750,0.14075
"Sioux Falls ERS",2011,301723.880,0.07750,0.01923
"Sioux Falls ERS",2012,347118.060,0.07750,0.14833
"Sioux Falls ERS",2013,373386.560,0.07650,0.20160
"Sioux Falls ERS",2014,402856.940,0.07650,0.06900
"Sioux Falls ERS",2015,430695.380,0.07500,-0.00200
"Sioux Falls ERS",2016,448252.940,0.07500,0.08420
"Sioux Falls ERS",2017,446915.440,0.07300,0.16680
"Sioux Falls ERS",2018,478543.340,0.07300,-0.04300
"Sioux Falls ERS",2019,502132.500,0.07300,0.20110
"Sioux Falls ERS",2020,522115.530,0.07300,0.12760
"Burlington ERS",2001,101700.270,0.08000,
"Burlington ERS",2002,109116.440,0.08000,
"Burlington ERS",2003,117047.720,0.08000,-0.00135
"Burlington ERS",2004,117669.440,0.08000,0.13631
"Burlington ERS",2005,129033.800,0.08000,0.07347
"Burlington ERS",2006,140615.640,0.08000,0.08979
"Burlington ERS",2007,150002.530,0.08000,0.16889
"Burlington ERS",2008,156313.830,0.08000,-0.07691
"Burlington ERS",2009,169319.950,0.08000,-0.19500
"Burlington ERS",2010,179323.340,0.08000,0.18700
"Burlington ERS",2011,190196.690,0.08000,0.20700
"Burlington ERS",2012,196445.980,0.08000,0.01900
"Burlington ERS",2013,207539.450,0.08000,0.08200
"Burlington ERS",2014,222951.310,0.08000,0.13620
"Burlington ERS",2015,229880.300,0.08000,-0.00150
"Burlington ERS",2016,245943.280,0.08000,-0.00150
"Burlington ERS",2017,252410.970,0.08000,-0.01300
"Burlington ERS",2018,264696.030,0.07500,0.10250
"Burlington ERS",2019,278151.190,0.07400,0.05200
"Burlington ERS",2020,293171.190,0.07300,0.05250
"Little Rock Firemen’s Fund",2001,105512.670,0.06000,-0.03337
"Little Rock Firemen’s Fund",2002,106116.040,0.06000,-0.04772
"Little Rock Firemen’s Fund",2003,106719.410,0.06000,0.15489
"Little Rock Firemen’s Fund",2004,114360.700,0.06000,0.05408
"Little Rock Firemen’s Fund",2005,122001.990,0.06000,0.03974
"Little Rock Firemen’s Fund",2006,125171.780,0.06000,0.09565
"Little Rock Firemen’s Fund",2007,128341.580,0.07000,0.05800
"Little Rock Firemen’s Fund",2008,120255.300,0.07000,-0.16260
"Little Rock Firemen’s Fund",2009,146915.840,0.05000,0.14450
"Little Rock Firemen’s Fund",2010,146560.050,0.05000,0.09810
"Little Rock Firemen’s Fund",2011,144952.730,0.05000,-0.01550
"Little Rock Firemen’s Fund",2012,139943.060,0.05000,0.10250
"Little Rock Firemen’s Fund",2013,138198.090,0.05000,0.12970
"Little Rock Firemen’s Fund",2014,138363.420,0.05000,0.03870
"Little Rock Firemen’s Fund",2015,127351.660,0.05000,-0.04300
"Little Rock Firemen’s Fund",2016,122148.050,0.05000,0.02420
"Little Rock Firemen’s Fund",2017,115842.810,0.05000,0.10760
"Little Rock Firemen’s Fund",2018,97033.039,0.05000,0.01445
"Little Rock Firemen’s Fund",2019,92710.227,0.05000,-0.00179
"Little Rock Firemen’s Fund",2020,,0.05000,
"Charleston, WV Firemen's Pension",2001,,0.06000,
"Charleston, WV Firemen's Pension",2002,79213.703,0.06000,
"Charleston, WV Firemen's Pension",2003,83178.203,0.06000,
"Charleston, WV Firemen's Pension",2004,87142.703,0.06000,
"Charleston, WV Firemen's Pension",2005,92357.914,0.06000,0.02926
"Charleston, WV Firemen's Pension",2006,97573.125,0.06000,0.04541
"Charleston, WV Firemen's Pension",2007,97148.602,0.06000,0.14330
"Charleston, WV Firemen's Pension",2008,96724.078,0.07000,-0.05706
"Charleston, WV Firemen's Pension",2009,115716.100,0.06000,-0.16530
"Charleston, WV Firemen's Pension",2010,145744.000,0.05000,0.12423
"Charleston, WV Firemen's Pension",2011,146192.170,0.05000,0.17240
"Charleston, WV Firemen's Pension",2012,151065.170,0.05000,0.02051
"Charleston, WV Firemen's Pension",2013,153863.160,0.05000,0.11249
"Charleston, WV Firemen's Pension",2014,154660.060,0.05000,0.11170
"Charleston, WV Firemen's Pension",2015,176567.390,0.04500,0.05040
"Charleston, WV Firemen's Pension",2016,180918.230,0.04500,0.05150
"Charleston, WV Firemen's Pension",2017,184198.530,0.04500,0.11250
"Charleston, WV Firemen's Pension",2018,190005.440,0.04500,0.08070
"Charleston, WV Firemen's Pension",2019,196193.630,0.04500,0.06260
"Charleston, WV Firemen's Pension",2020,196193.630,0.04500,0.01820
"Manchester ERS",2001,96270.477,0.07500,-0.05820
"Manchester ERS",2002,106120.710,0.07500,-0.10700
"Manchester ERS",2003,116252.650,0.07500,0.27900
"Manchester ERS",2004,126346.990,0.07500,0.11100
"Manchester ERS",2005,147915.670,0.07500,0.08400
"Manchester ERS",2006,172538.750,0.07500,0.14100
"Manchester ERS",2007,187625.780,0.07500,0.11600
"Manchester ERS",2008,201439.020,0.07500,-0.29000
"Manchester ERS",2009,222904.640,0.07500,0.20100
"Manchester ERS",2010,234039.080,0.07500,0.14400
"Manchester ERS",2011,248441.360,0.07250,-0.03000
"Manchester ERS",2012,262682.030,0.07250,0.11100
"Manchester ERS",2013,280332.470,0.07250,0.16500
"Manchester ERS",2014,297090.940,0.07250,0.04300
"Manchester ERS",2015,314355.750,0.07250,-0.02000
"Manchester ERS",2016,321887.970,0.07250,0.07100
"Manchester ERS",2017,344418.280,0.07000,0.16200
"Manchester ERS",2018,355948.220,0.07000,-0.05000
"Manchester ERS",2019,370984.440,0.07000,0.16500
"Manchester ERS",2020,413910.750,0.06750,0.14200
"Bismarck Employees' Pension Plan",2001,34499.000,0.07500,-0.01582
"Bismarck Employees' Pension Plan",2002,32465.000,0.07500,-0.08499
"Bismarck Employees' Pension Plan",2003,39088.000,0.07500,0.71749
"Bismarck Employees' Pension Plan",2004,42856.000,0.07500,0.10440
"Bismarck Employees' Pension Plan",2005,48871.000,0.07500,0.09734
"Bismarck Employees' Pension Plan",2006,50826.000,0.07500,0.12471
"Bismarck Employees' Pension Plan",2007,55308.000,0.07500,0.08319
"Bismarck Employees' Pension Plan",2008,59315.000,0.07500,-0.21498
"Bismarck Employees' Pension Plan",2009,64117.000,0.07500,0.12814
"Bismarck Employees' Pension Plan",2010,68666.000,0.07500,0.10921
"Bismarck Employees' Pension Plan",2011,67314.000,0.07500,0.02119
"Bismarck Employees' Pension Plan",2012,72650.000,0.07500,0.12816
"Bismarck Employees' Pension Plan",2013,75826.000,0.07500,0.13475
"Bismarck Employees' Pension Plan",2014,82241.320,0.07500,0.06400
"Bismarck Employees' Pension Plan",2015,90776.211,0.07500,0.01100
"Bismarck Employees' Pension Plan",2016,96540.609,0.07500,0.07100
"Bismarck Employees' Pension Plan",2017,107504.410,0.07500,0.15000
"Bismarck Employees' Pension Plan",2018,113840.750,0.07500,-0.03000
"Bismarck Employees' Pension Plan",2019,118861.970,0.07500,0.16500
"Bismarck Employees' Pension Plan",2020,124726.120,0.07500,0.10900
"Des Moines Water Works",2001,,0.07500,
"Des Moines Water Works",2002,,0.07500,
"Des Moines Water Works",2003,,0.07500,0.07410
"Des Moines Water Works",2004,,0.07500,0.32278
"Des Moines Water Works",2005,,0.07500,1.14793
"Des Moines Water Works",2006,,0.07500,0.13298
"Des Moines Water Works",2007,32598.461,0.07500,0.06353
"Des Moines Water Works",2008,42450.680,0.07500,-0.31559
"Des Moines Water Works",2009,44385.344,0.07500,0.18977
"Des Moines Water Works",2010,47774.844,0.07500,0.13537
"Des Moines Water Works",2011,51235.945,0.07250,-0.00012
"Des Moines Water Works",2012,57855.043,0.06500,0.12710
"Des Moines Water Works",2013,54728.852,0.06500,0.14696
"Des Moines Water Works",2014,56352.195,0.06500,0.05510
"Des Moines Water Works",2015,56765.770,0.06500,-0.01270
"Des Moines Water Works",2016,58870.176,0.06250,0.07000
"Des Moines Water Works",2017,60664.656,0.06250,0.14400
"Des Moines Water Works",2018,60796.918,0.06000,-0.04870
"Des Moines Water Works",2019,62676.156,0.06000,0.17980
"Des Moines Water Works",2020,65469.055,0.05600,0.12350
"Greenville Fire Pension Plan",2001,25891.902,0.07000,
"Greenville Fire Pension Plan",2002,27537.182,0.07000,
"Greenville Fire Pension Plan",2003,29330.982,0.07000,0.03379
"Greenville Fire Pension Plan",2004,30919.527,0.07000,0.07711
"Greenville Fire Pension Plan",2005,33251.695,0.07000,0.07209
"Greenville Fire Pension Plan",2006,34000.688,0.07000,0.04891
"Greenville Fire Pension Plan",2007,34400.160,0.07000,0.12696
"Greenville Fire Pension Plan",2008,36621.496,0.07000,-0.02081
"Greenville Fire Pension Plan",2009,38326.898,0.07000,-0.13000
"Greenville Fire Pension Plan",2010,39703.090,0.07000,0.11000
"Greenville Fire Pension Plan",2011,42662.168,0.07000,0.18670
"Greenville Fire Pension Plan",2012,44384.188,0.07000,0.02600
"Greenville Fire Pension Plan",2013,45668.141,0.07000,0.09940
"Greenville Fire Pension Plan",2014,50553.242,0.07000,0.13820
"Greenville Fire Pension Plan",2015,52602.504,0.07000,0.03100
"Greenville Fire Pension Plan",2016,54127.984,0.07000,0.01100
"Greenville Fire Pension Plan",2017,55061.105,0.07000,0.09100
"Greenville Fire Pension Plan",2018,58792.715,0.07000,0.08400
"Greenville Fire Pension Plan",2019,60135.859,0.07000,0.07100
"Greenville Fire Pension Plan",2020,61765.098,0.07000,0.06500
"Pittsburgh Municipal",2001,,0.09000,
"Pittsburgh Municipal",2002,212206.000,0.09000,-0.10610
"Pittsburgh Municipal",2003,223170.000,0.09000,0.24500
"Pittsburgh Municipal",2004,234134.000,0.08750,0.11100
"Pittsburgh Municipal",2005,235724.000,0.08750,0.07600
"Pittsburgh Municipal",2006,237314.000,0.08750,0.12100
"Pittsburgh Municipal",2007,252465.000,0.08750,0.11600
"Pittsburgh Municipal",2008,267616.000,0.08000,-0.27000
"Pittsburgh Municipal",2009,275149.500,0.08000,0.23300
"Pittsburgh Municipal",2010,282683.000,0.08000,0.05600
"Pittsburgh Municipal",2011,303690.000,0.08000,-0.02500
"Pittsburgh Municipal",2012,324697.000,0.08000,0.14100
"Pittsburgh Municipal",2013,335197.000,0.07500,0.17600
"Pittsburgh Municipal",2014,345697.000,0.07500,0.06480
"Pittsburgh Municipal",2015,358513.630,0.07500,0.00040
"Pittsburgh Municipal",2016,371330.250,0.07250,0.08430
"Pittsburgh Municipal",2017,379871.060,0.07250,0.14960
"Pittsburgh Municipal",2018,388411.910,0.07250,-0.05030
"Pittsburgh Municipal",2019,,0.07250,0.19340
"Pittsburgh Municipal",2020,,0.07250,
"St. Louis Employees",2001,543547.380,0.08000,-0.11860
"St. Louis Employees",2002,574917.690,0.08000,-0.06370
"St. Louis Employees",2003,576127.880,0.08000,0.17540
"St. Louis Employees",2004,602795.500,0.08000,0.11220
"St. Louis Employees",2005,666182.060,0.08000,0.14990
"St. Louis Employees",2006,695889.690,0.08000,0.11350
"St. Louis Employees",2007,732576.000,0.08000,0.14650
"St. Louis Employees",2008,765842.000,0.08000,-0.12760
"St. Louis Employees",2009,794686.380,0.08000,-0.03090
"St. Louis Employees",2010,820669.630,0.08000,0.10110
"St. Louis Employees",2011,841763.310,0.08000,0.01790
"St. Louis Employees",2012,866890.440,0.08000,0.16950
"St. Louis Employees",2013,889448.560,0.08000,0.13040
"St. Louis Employees",2014,911979.130,0.08000,0.09710
"St. Louis Employees",2015,955120.630,0.08000,-0.03790
"St. Louis Employees",2016,974143.060,0.07500,0.09450
"St. Louis Employees",2017,990630.380,0.07500,0.11900
"St. Louis Employees",2018,996543.310,0.07500,0.06480
"St. Louis Employees",2019,1015454.800,0.07500,0.01512
"St. Louis Employees",2020,1084125.500,0.07250,0.05803
"Dallas ERS",2001,2276488.000,0.08500,-0.05280
"Dallas ERS",2002,2399569.000,0.08500,-0.09720
"Dallas ERS",2003,2489071.000,0.08500,0.26660
"Dallas ERS",2004,2488270.000,0.08250,0.15610
"Dallas ERS",2005,2606173.000,0.08250,0.08270
"Dallas ERS",2006,2761404.000,0.08250,0.17330
"Dallas ERS",2007,2915164.000,0.08250,0.03730
"Dallas ERS",2008,3075385.000,0.08250,-0.30850
"Dallas ERS",2009,3192120.000,0.08250,0.30620
"Dallas ERS",2010,3282126.000,0.08250,0.15770
"Dallas ERS",2011,3391652.000,0.08250,0.00880
"Dallas ERS",2012,3518356.000,0.08250,0.14290
"Dallas ERS",2013,3610845.000,0.08250,0.16900
"Dallas ERS",2014,4004055.000,0.08000,0.06470
"Dallas ERS",2015,4129133.000,0.08000,-0.01770
"Dallas ERS",2016,4291802.000,0.07750,0.09170
"Dallas ERS",2017,4377844.000,0.07750,0.13290
"Dallas ERS",2018,4526996.000,0.07750,-0.04430
"Dallas ERS",2019,4863325.000,0.07250,0.17580
"Dallas ERS",2020,4932886.000,0.07250,0.05760
"Jersey City Municipal Employees",2001,77899.102,,
"Jersey City Municipal Employees",2002,,,
"Jersey City Municipal Employees",2003,,,
"Jersey City Municipal Employees",2004,,,
"Jersey City Municipal Employees",2005,,,
"Jersey City Municipal Employees",2006,133378.060,0.08250,0.06957
"Jersey City Municipal Employees",2007,140355.830,0.08250,0.16036
"Jersey City Municipal Employees",2008,147333.580,0.08250,-0.08044
"Jersey City Municipal Employees",2009,154286.550,0.08250,-0.17038
"Jersey City Municipal Employees",2010,161239.520,0.08250,0.13611
"Jersey City Municipal Employees",2011,173101.080,0.08250,0.20671
"Jersey City Municipal Employees",2012,184962.640,0.08250,-0.00295
"Jersey City Municipal Employees",2013,183045.270,0.08250,0.10400
"Jersey City Municipal Employees",2014,181127.890,0.08250,0.03700
"Jersey City Municipal Employees",2015,187551.630,0.08250,-0.01400
"Jersey City Municipal Employees",2016,193975.360,0.08250,0.04400
"Jersey City Municipal Employees",2017,202596.520,0.08250,0.14200
"Jersey City Municipal Employees",2018,211217.690,0.08250,-0.05500
"Jersey City Municipal Employees",2019,232307.250,0.08250,0.17400
"Jersey City Municipal Employees",2020,253396.810,0.08250,
"Omaha ERS",2001,331322.910,0.07500,
"Omaha ERS",2002,296900.000,0.07500,-0.05148
"Omaha ERS",2003,316700.000,0.07500,
"Omaha ERS",2004,326636.590,0.07500,
"Omaha ERS",2005,352000.000,0.08000,0.06142
"Omaha ERS",2006,357060.690,0.08000,0.10710
"Omaha ERS",2007,374918.440,0.08000,0.05366
"Omaha ERS",2008,389986.190,0.08000,-0.26382
"Omaha ERS",2009,401416.690,0.08000,0.12229
"Omaha ERS",2010,409442.590,0.08000,0.16991
"Omaha ERS",2011,420810.340,0.08000,-0.00815
"Omaha ERS",2012,436270.410,0.08000,0.11151
"Omaha ERS",2013,442754.130,0.08000,0.15940
"Omaha ERS",2014,431160.030,0.08000,0.05256
